0
"{'Name': 'Under 75 mortality rate from all causes', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Incidence of breast cancer, standardised incidence ratio', 'DataSource': ""English cancer registration data from the National Cancer Registration and Analysis Services' Cancer Analysis System (AV2016 CASREF01), National Statistical Postcode Lookup (May 2018)""}"
"{'Name': 'Incidence of colorectal cancer, standardised incidence ratio', 'DataSource': ""English cancer registration data from the National Cancer Registration and Analysis Services' Cancer Analysis System (AV2016 CASREF01), National Statistical Postcode Lookup (May 2018)""}"
"{'Name': 'Incidence of lung cancer, standardised incidence ratio', 'DataSource': ""English cancer registration data from the National Cancer Registration and Analysis Services' Cancer Analysis System (AV2016 CASREF01), National Statistical Postcode Lookup (May 2018)""}"
"{'Name': 'Incidence of prostate cancer, standardised incidence ratio', 'DataSource': ""English cancer registration data from the National Cancer Registration and Analysis Services' Cancer Analysis System (AV2016 CASREF01), National Statistical Postcode Lookup (May 2018)""}"
"{'Name': 'Hospital stays for self harm, standardised admission ratio', 'DataSource': 'Hospital Episode Statistics (HES), NHS Digital for the respective financial year, England. Hospital Episode Statistics (HES) Copyright 2019, Re-used with the permission of  NHS Digital. All rights reserved.  Unrounded mid-year population estimates produced by Office for National Statistics (ONS) and supplied to Public Health England.'}"
"{'Name': 'Hospital stays for alcohol-related harm (Narrow definition), standardised admission ratio', 'DataSource': 'Hospital Episode Statistics (HES), NHS Digital for the respective financial year, England. Hospital Episode Statistics (HES) Copyright © 2019, Re-used with the permission of  NHS Digital. All rights reserved.  Unrounded mid-year population estimates produced by Office for National Statistics (ONS) and supplied to Public Health England.'}"
"{'Name': 'Emergency hospital admissions for hip fracture in persons 65 years and over, standardised admission ratio', 'DataSource': 'Hospital Episode Statistics (HES) Copyright 2017, Re-used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Additional risk of angina among people with diabetes', 'DataSource': 'National Diabetes Audit 2015-2016'}"
"{'Name': 'Additional risk of myocardial infarction among people with diabetes', 'DataSource': 'National Diabetes Audit 2015-2016'}"
"{'Name': 'Additional risk of heart failure among people with diabetes', 'DataSource': 'National Diabetes Audit 2015-2016'}"
"{'Name': 'Additional risk of stroke among people with diabetes', 'DataSource': 'National Diabetes Audit 2015-2016'}"
"{'Name': 'Additional risk of renal replacement therapy among people with diabetes', 'DataSource': 'National Diabetes Audit 2015-2016'}"
"{'Name': 'Disability free life expectancy, (Upper age band 85+)', 'DataSource': 'Office for National Statistics (ONS)'}"
"{'Name': 'Deaths from all causes, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from all causes, under 75 years, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from all cancer, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from all cancer, under 75 years, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from circulatory disease, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from circulatory disease, under 75 years, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from coronary heart disease, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from stroke, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Deaths from respiratory diseases, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Additional risk of death in people with diabetes', 'DataSource': 'Combined:\nNational Diabetes Audit 2013/14, deaths 2014 \nNational Diabetes Audit 2014/15, deaths 2015'}"
"{'Name': 'A&E attendances (<18)', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved / Attribution dataset / Office for National Statistics'}"
"{'Name': 'Child Development at age 5 (%)', 'DataSource': 'Department for Education (DfE), EYFS Profile: EYFS Profile statistical series'}"
"{'Name': 'GCSE Achievement (5A*-C including English & Maths)', 'DataSource': 'Department for Education (DoE)'}"
"{'Name': 'Black and Minority Ethnic (BME) Population', 'DataSource': 'Office for National Statistics (ONS) 2011 Census: downloaded from NOMIS standard tables (QS201EW) (https://www.nomisweb.co.uk/)'}"
"{'Name': 'Income deprivation, English Indices of Deprivation 2015', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'Proficiency in English, % of people who cannot speak English well or at all', 'DataSource': 'Office for National Statistics (ONS) 2011 Census'}"
"{'Name': 'Index of Multiple Deprivation Score 2015, IMD', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'Percentage of people who reported having a limiting long-term illness or disability', 'DataSource': 'ONS Census 2011'}"
"{'Name': 'Older People in Deprivation, English Indices of Deprivation 2015, IDAOPI', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'Fuel poverty', 'DataSource': 'Department for Business, Energy and Industrial strategy'}"
"{'Name': 'Life expectancy at birth, (upper age band 90+)', 'DataSource': 'Public Health England analysis of ONS death registration data and mid-year population estimates.'}"
"{'Name': 'Life expectancy at birth, (upper age band 85+)', 'DataSource': 'Office for National Statistics (ONS)'}"
"{'Name': 'Mental health admissions to hospital: rate per 100,000 population', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Persons detained under MHA: proportion of people in contact with mental health services (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Persons detained under MHA: rate per 100,000 population (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'CPA users with HoNOS assessment: % of people on CPA with HoNOS recorded (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Recording of employment status: % of people in contact with mental health and learning disability services with employment status recorded (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Diagnosis coding: % of people in contact with mental health services with a diagnosis or provisional diagnosis recorded (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Recording of accommodation status: Percentage of people in contact with mental health services with accommodation status recorded (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Delayed discharges: days of delayed discharges in the quarter: rate per 1,000 bed days', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Service users with crisis plans: % of people in contact with mental health services (end of quarter snapshot)', 'DataSource': 'NHS Digital Mental Health Services Data Set monthly reports.'}"
"{'Name': 'Healthy life expectancy, (upper age band 85+)', 'DataSource': 'Office for National Statistics (ONS)'}"
"{'Name': 'Experience of access and waiting: overall patient experience score', 'DataSource': 'Community Mental Health Survey as part of the NHS Patient Survey Programme coordinated by the Care Quality Commission (CQC). http://www.cqc.org.uk/publications/surveys/community-mental-health-survey-2017'}"
"{'Name': 'Experience of safe, high quality, co-ordinated care: overall patient experience score', 'DataSource': 'Community Mental Health Survey as part of the NHS Patient Survey Programme coordinated by the Care Quality Commission (CQC). http://www.cqc.org.uk/publications/surveys/community-mental-health-survey-2017'}"
"{'Name': 'Experience of better information, more choice: overall patient experience score', 'DataSource': 'Community Mental Health Survey as part of the NHS Patient Survey Programme coordinated by the Care Quality Commission.'}"
"{'Name': 'Experience of building closer relationships: overall patient experience score', 'DataSource': 'Community Mental Health Survey as part of the NHS Patient Survey Programme coordinated by the Care Quality Commission (CQC). http://www.cqc.org.uk/publications/surveys/community-mental-health-survey-2017'}"
"{'Name': 'Dementia: Ratio of inpatient service use to recorded diagnoses - CCG responsibility', 'DataSource': 'NHS Digital'}"
"{'Name': 'Dementia: Direct standardised rate of emergency admissions (aged 65 years and over)  - CCG responsibility', 'DataSource': 'NHS Digital'}"
"{'Name': 'Dementia: Short stay emergency admissions (aged 65 years and over) - CCG responsibility', 'DataSource': 'NHS Digital'}"
"{'Name': ""Alzheimer's disease: Direct standardised rate of inpatient admissions (aged 65 years and over) - CCG responsibility"", 'DataSource': 'NHS Digital'}"
"{'Name': 'Vascular dementia:  Direct standardised rate of inpatient admissions (aged 65 years and over) - CCG responsibility', 'DataSource': 'NHS Digital'}"
"{'Name': 'Unspecified dementia: Direct standardised rate of inpatient admissions (aged 65 years and over) - CCG responsibility', 'DataSource': 'NHS Digital'}"
"{'Name': 'Under 25s individuals attend specialist contraceptive services rate / 1000 - Females', 'DataSource': 'PHE based on NHS Digital SRHAD data and Office for National Statistics mid-year population estimates'}"
"{'Name': 'Under 25s individuals attend specialist contraceptive services rate / 1000 - Males', 'DataSource': 'PHE based on NHS Digital SRHAD data and Office for National Statistics mid-year population estimates'}"
"{'Name': 'STEC  (Shiga toxin-producing Escherichia coli) serogroup O157 5-year incidence rate/100,000', 'DataSource': 'National Enhanced Shiga toxin producing Escherichia coli Surveillance System  (NESSSy) for residents of England, National Infection Service, Public Health England'}"
"{'Name': 'STEC (Shiga toxin-producing Escherichia coli) serogroup O157 incidence rate/100,000', 'DataSource': 'National Enhanced Shiga toxin-producing Escherichia coli Surveillance System  (NESSSy) for residents of England, National Infection Service, Public Health England'}"
"{'Name': 'Emergency admissions for falls in children aged 0-4', 'DataSource': 'PHE analysis of Hospital Episode Statistics (HES) data'}"
"{'Name': 'Emergency admissions for exposure to animate mechanical forces in children aged 0-4', 'DataSource': 'PHE analysis of Hospital Episode Statistics (HES) data'}"
"{'Name': 'Emergency admissions for exposure to inanimate mechanical forces in children aged 0-4', 'DataSource': 'PHE analysis of Hospital Episode Statistics (HES) data'}"
"{'Name': 'Emergency admissions for exposure to heat and hot substances in children aged 0-4', 'DataSource': 'PHE analysis of Hospital Episode Statistics (HES) data'}"
"{'Name': 'Emergency admissions for accidental poisoning in children aged 0-4', 'DataSource': 'PHE analysis of Hospital Episode Statistics (HES) data'}"
"{'Name': 'Ratio of people with type 1 diabetes who received all 8 care processes', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received all 8 care processes', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who received a blood test', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received a blood test', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who received a blood pressure check', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received a blood pressure check', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who received a cholesterol check', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received a cholesterol check', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who received a serum creatinine test', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received a serum creatinine test', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who received a urinary albumin test', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received a urinary albumin test', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who received an annual foot check', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who received an annual foot check', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes who have had their BMI recorded', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes who have had their BMI recorded', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 1 diabetes whose smoking status is recorded', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Ratio of people with type 2 diabetes whose smoking status is recorded', 'DataSource': 'National Diabetes Audit'}"
"{'Name': 'Estimated diabetes diagnosis rate', 'DataSource': 'PHE'}"
"{'Name': 'Gender pay gap (by workplace location)', 'DataSource': 'Annual Survey of Hours and Earnings (ASHE), Office for National Statistics'}"
"{'Name': 'Average weekly earnings', 'DataSource': 'Annual Survey of Hours and Earnings (ASHE), Office for National Statistics'}"
"{'Name': 'Households with problem debt', 'DataSource': 'Wealth and Assets Survey, Office for National Statistics.'}"
"{'Name': 'Job density', 'DataSource': 'Office for National Statistics, accessed via nomis: https://www.nomisweb.co.uk/query/construct/summary.asp?mode=construct&version=0&dataset=57'}"
"{'Name': 'Non-typhoidal Salmonella incidence rate/100,000', 'DataSource': 'Public Health England, Second Generation Surveillance System - SGSS - (Laboratory Surveillance)'}"
"{'Name': 'Campylobacter incidence rate/100,000', 'DataSource': 'Public Health England, Second Generation Surveillance System - SGSS - (Laboratory Surveillance)'}"
"{'Name': 'Shigella incidence rate/100,000', 'DataSource': 'Public Health England national Second Generation Surveillance System (SGSS) for laboratory surveillance of infectious disease'}"
"{'Name': '% reporting a long term MSK problem who also report depression or anxiety', 'DataSource': 'PHE, calculated using data from the GP Patient Survey'}"
"{'Name': 'Average health related quality of life score for adults who reported having a long term MSK problem.', 'DataSource': 'Public Health England, calculated using data from the GP Patient Survey'}"
"{'Name': '% reporting depression or anxiety', 'DataSource': 'GP Patient Survey'}"
"{'Name': 'Percentage reporting a long term Musculoskeletal (MSK) problem', 'DataSource': 'GP Patient Survey (GPPS)'}"
"{'Name': 'Average Attainment 8 score', 'DataSource': 'Department for Education'}"
"{'Name': 'Giardia incidence rate/100,000', 'DataSource': 'Public Health England, Second Generation Surveillance System - SGSS - (Laboratory Surveillance)'}"
"{'Name': 'Cryptosporidium incidence rate/100,000', 'DataSource': 'Public Health England, Second Generation Surveillance System - SGSS - (Laboratory Surveillance)'}"
"{'Name': 'Average Attainment 8 score of children in care', 'DataSource': 'Department for Education'}"
"{'Name': 'Smoking prevalence in adults (18-64) - socio-economic gap in current smokers (APS)', 'DataSource': 'Annual Population Survey (ONS)'}"
"{'Name': 'Oesophageal cancer registrations', 'DataSource': 'PHE -  National Cancer Registration and Analysis Service retrieved from the Cancer Analysis System (CAS)'}"
"{'Name': 'Proportion of population living within AQMAs (%)', 'DataSource': 'Public Health England; Health and Safety Executive; Office of National Statistics'}"
"{'Name': 'Population vaccination coverage - Flu (2-3 years old)', 'DataSource': '<a href=""https://www.gov.uk/government/collections/vaccine-uptake#seasonal-flu-vaccine-uptake:-figures"">https://www.gov.uk/government/collections/vaccine-uptake#seasonal-flu-vaccine-uptake:-figures</a>'}"
"{'Name': 'Child development: percentage of children achieving the expected level in communication skills at 2-2½ years', 'DataSource': ""PHE's interim reporting of health visiting metrics""}"
"{'Name': 'Child development: percentage of children achieving the expected level in gross motor skills at 2-2½ years', 'DataSource': ""PHE's interim reporting of health visiting metrics""}"
"{'Name': 'Child development: percentage of children achieving the expected level in fine motor skills at 2-2½ years', 'DataSource': ""PHE's interim reporting of health visiting metrics""}"
"{'Name': 'Child development: percentage of children achieving the expected level in problem solving skills at 2-2½ years', 'DataSource': ""PHE's interim reporting of health visiting metrics""}"
"{'Name': 'Child development: percentage of children achieving the expected level in personal-social skills at 2-2½ years', 'DataSource': ""PHE's interim reporting of health visiting metrics""}"
"{'Name': 'Child development: percentage of children achieving a good level of development at 2-2½ years', 'DataSource': ""PHE's interim reporting of health visiting metrics""}"
"{'Name': '% reporting a long-term MSK problem', 'DataSource': 'GP Patient Survey'}"
"{'Name': '% who have a positive experience of their GP practice', 'DataSource': 'GP patient survey'}"
"{'Name': 'Percentage of adults walking for travel at least three days per week', 'DataSource': 'Department for Transport (based on Active Lives Adult Survey, Sport England)'}"
"{'Name': 'Percentage of adults cycling for travel at least three days per week', 'DataSource': 'Department for Transport (based on the Active Lives Adult Survey, Sport England)'}"
"{'Name': '% satisfied with practice appointment times', 'DataSource': 'GP patient survey'}"
"{'Name': '% reporting learning disability', 'DataSource': 'GP patient survey'}"
"{'Name': '% reporting a long-term mental health problem', 'DataSource': 'GP patient survey'}"
"{'Name': 'INLIQ: Proportion of the CCG population covered by General Practices returning Indicators No Longer In QOF (INLIQ) data: %', 'DataSource': 'PHE analysis of NHS Digital data - Indicators No Longer In QOF (INLIQ) data'}"
"{'Name': 'INLIQ: People (aged 18+) with Chronic Kidney Disease with a record of blood pressure in last 12 months of 140/85 mmHg or less: %', 'DataSource': 'Indicators no longer in QOF (INLIQ) data - https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': 'INLIQ: People (aged 18+) with Chronic Kidney Disease, hypertension and proteinuria who are treated with an Angiotensin Converting Enzyme inhibitor or Angiotensin Receptor Blocker: %', 'DataSource': 'https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': 'INLIQ: People (all ages) with Coronary Heart Disease with a cholesterol of 5mmol/l or less: %', 'DataSource': 'Indicators no longer in QOF (INLIQ) data - https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': 'INLIQ: People with stroke or TIA who have a record of total cholesterol measurement in the preceding 12 months: %', 'DataSource': 'Indicators no longer in QOF (INLIQ) data - https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': 'INLIQ: People (all ages) with stroke shown to be non-haemorrhagic, or a history of TIA, whose last measured total cholesterol is 5 mmol/l or less: %', 'DataSource': 'Indicators no longer in QOF (INLIQ) data - https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': 'INLIQ: People (all ages) with peripheral arterial disease, whose last measured total cholesterol is 5 mmol/l or less: %', 'DataSource': 'Indicators no longer in QOF (INLIQ) data - https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': 'INLIQ: People with hypertension (aged <80) with a last blood pressure measurement of ≤140/90 mmHg: %', 'DataSource': 'Indicators no longer in QOF (INLIQ) data - https://digital.nhs.uk/data-and-information/publications/statistical/gp-contract-services/2018-19/gpprac1819'}"
"{'Name': '% reporting at least two long-term conditions, at least one of which is MSK related', 'DataSource': 'GP Patient Survey (GPPS)'}"
"{'Name': 'Smoking prevalence in adults with a long term mental health condition (18+) - current smokers (GPPS)', 'DataSource': 'GP Patient Survey'}"
"{'Name': 'Smoking prevalence in adults with anxiety or depression (18+) - current smokers (GPPS)', 'DataSource': 'GP Patient Survey (GPPS)'}"
"{'Name': 'Listeria incidence rate/100,000', 'DataSource': 'National Enhanced Surveillance Scheme for Listeria for residents of England and Wales, National Infection Service, Public Health England'}"
"{'Name': 'Reception: Inequality in the prevalence of obesity (including severe obesity)', 'DataSource': 'Figures calculated by Public Health England using National Child Measurement Programme data from NHS Digital and and Index of Multiple Deprivation 2015 (IMD 2015) scores from the Ministry of Housing, Communities and Local Government.'}"
"{'Name': 'Year 6: Inequality in the prevalence of obesity (including severe obesity)', 'DataSource': 'Figures calculated by Public Health England using National Child Measurement Programme data from NHS Digital and and Index of Multiple Deprivation 2015 (IMD 2015) scores from the Ministry of Housing, Communities and Local Government.'}"
"{'Name': 'Scarlet fever notification rate/100,000 aged 0-9 yrs', 'DataSource': 'NOIDS (Notifications of Infectious Disease Surveillance) https://www.gov.uk/government/collections/notifications-of-infectious-diseases-noids'}"
"{'Name': 'Fetal Anomaly Screening - Coverage', 'DataSource': 'PHE Screening'}"
"{'Name': 'Hospital stays for alcohol-related harm (Broad definition), standardised admission ratio', 'DataSource': 'Hospital Episode Statistics (HES), NHS Digital for the respective financial year, England. Hospital Episode Statistics (HES) Copyright 2019, Re-used with the permission of  NHS Digital. All rights reserved.  Unrounded mid-year population estimates produced by Office for National Statistics (ONS) and supplied to Public Health England.'}"
"{'Name': 'Mumps incidence rate/100,000', 'DataSource': 'PHE Centre of Infectious Disease Surveillance and Control (CIDSC) Mumps Enhanced Surveillance Programme'}"
"{'Name': 'Mumps 5-year incidence rate/100,000', 'DataSource': 'PHE Centre of Infectious Disease Surveillance and Control (CIDSC) Mumps Enhanced Surveillance Programme'}"
"{'Name': 'Population aged five in each England IMD quintile', 'DataSource': 'ONS Mid-year Population Estimates'}"
"{'Name': 'Proportion of New Birth Visits (NBVs) completed within 14 days', 'DataSource': ""PHE's interim reporting of health visiting metrics: https://www.gov.uk/government/collections/child-and-maternal-health-statistics#health-visitor-service-delivery-metrics""}"
"{'Name': 'Proportion of infants receiving a 6 to 8 week review', 'DataSource': ""PHE's interim reporting of health visiting metrics: https://www.gov.uk/government/collections/child-and-maternal-health-statistics#health-visitor-service-delivery-metrics""}"
"{'Name': 'Proportion of children receiving a 12-month review', 'DataSource': ""PHE's interim reporting of health visiting metrics: https://www.gov.uk/government/collections/child-and-maternal-health-statistics#health-visitor-service-delivery-metrics""}"
"{'Name': 'Proportion of children who received a 2-2½ year review', 'DataSource': ""PHE's interim reporting of health visiting metrics: https://www.gov.uk/government/collections/child-and-maternal-health-statistics#health-visitor-service-delivery-metrics""}"
"{'Name': 'Percentage of deaths that occur in hospital', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of deaths that occur in care homes', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of deaths that occur at home', 'DataSource': 'Office for National Statistics'}"
"{'Name': ""Percentage of deaths that occur in 'other places'"", 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of deaths that occur in hospice', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Hospital admissions for dental caries (0-5 years)', 'DataSource': 'Hospital Episode Statistics (HES) Copyright © 2020, Re‐used with the permission of The Health and Social Care Information Centre. All rights reserved.'}"
"{'Name': 'Deaths from causes considered preventable, all ages, standardised mortality ratio', 'DataSource': 'Public Health England, produced from ONS data'}"
"{'Name': 'Percentage of households in Poverty', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Smoking prevalence at age 15 - regular smokers (modelled estimates)', 'DataSource': 'Department of Geography, University of Portsmouth and Department of Geography and Environment, University of Southampton'}"
"{'Name': 'Smoking prevalence at age 15 - regular or occasional smokers (modelled estimates)', 'DataSource': 'Department of Geography, University of Portsmouth and Department of Geography and Environment, University of Southampton'}"
"{'Name': 'Listeria 5-year incidence rate/100,000', 'DataSource': 'National Enhanced Surveillance Scheme for Listeria for residents of England and Wales, National Infection Service, Public Health England'}"
"{'Name': 'Admission episodes for alcohol-specific conditions - Under 18s', 'DataSource': 'Calculated by Public Health England using data from NHS Digital - Hospital Episode Statistics (HES) and Numbers of Patients Registered at a GP Practice'}"
"{'Name': 'Hospital admissions for dental caries (0-5 years)', 'DataSource': 'Hospital Episode Statistics (HES) Copyright © 2020, Re‐used with the permission of The Health and Social Care Information Centre. All rights reserved.'}"
"{'Name': 'School readiness: percentage of children achieving at least the expected level in communication and language skills at the end of Reception', 'DataSource': 'Department for Education'}"
"{'Name': 'Estimated prevalence of common mental disorders: % of population aged 16 & over', 'DataSource': 'APMS'}"
"{'Name': 'Estimated prevalence of common mental disorders: % of population aged 65 & over', 'DataSource': 'APMS'}"
"{'Name': 'Percentage of deaths with underlying cause Cancer', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of deaths with underlying cause respiratory disease', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of deaths with underlying cause circulatory disease', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of deaths in usual place of residence (DiUPR)', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Healthy life expectancy at 65', 'DataSource': '<a href=""https://www.ons.gov.uk/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/bulletins/healthstatelifeexpectanciesuk/2016to2018"">https://www.ons.gov.uk/peoplepopulationandcommunity/healthandsocialcare/healthandlifeexpectancies/bulletins/healthstatelifeexpectanciesuk/2016to2018</a>'}"
"{'Name': 'Percentage of all Deaths', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Mortality Rate', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Re-offending levels - percentage of offenders who re-offend', 'DataSource': 'Ministry of Justice. The data source used to compile the statistics has changed from October 2015 following probation services reforms.'}"
"{'Name': 'Re-offending levels - average number of re-offences per offender', 'DataSource': 'Ministry of Justice. The data source used to compile the statistics has changed from October 2015 following probation services reforms.'}"
"{'Name': 'Pertussis incidence rate/100,000', 'DataSource': 'PHE pertussis enhanced surveillance programme'}"
"{'Name': 'Successful completion of drug treatment, treatment ratio (Current method)', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'Proportion of opiates and/or crack cocaine users (i.e. OCU) not in treatment (%)', 'DataSource': 'National Drug Treatment Monitoring System and Estimates of OCU Use in\r\nEngland'}"
"{'Name': 'Percentage of adult social care service users have control over their daily lives, age 65+', 'DataSource': 'Adult Social Care Outcomes Framework (ASCOF), NHS Digital'}"
"{'Name': 'Percentage of adult social care service users satisfied with care and support services, age 65+', 'DataSource': 'Adult Social Care Outcomes Framework (ASCOF), NHS Digital'}"
"{'Name': 'Disability-free life expectancy at 65', 'DataSource': 'Office for National Statistics (ONS)'}"
"{'Name': 'Percentage of homes fail the Decent Homes Standard (ENGLAND)', 'DataSource': 'English Housing Survey'}"
"{'Name': 'Percentage of homes fail the minimum housing standard (ENGLAND)', 'DataSource': 'English Housing Survey'}"
"{'Name': 'People with long-term limiting disability in unsuitable accommodation (ENGLAND)', 'DataSource': 'English Housing Survey'}"
"{'Name': 'Percentage people feel they belong to their neighbourhood', 'DataSource': 'Understanding Society the UK Household Longitudinal Study'}"
"{'Name': 'Percentage volunteered more than once in the last 12 months', 'DataSource': 'Understanding Society - The UK Household Longitudinal Study'}"
"{'Name': 'Successful completion of alcohol treatment, treatment ratio (Current method)', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'Proportion of dependent drinkers not in treatment (%) (Current method)', 'DataSource': 'National Drug Treatment Monitoring System and Estimates of Alcohol Dependence in England'}"
"{'Name': 'HIV late diagnosis (%) in MSM', 'DataSource': 'Public Health England'}"
"{'Name': 'HIV late diagnosis (%) in heterosexual men', 'DataSource': 'Public Health England'}"
"{'Name': 'HIV late diagnosis (%)  in heterosexual women', 'DataSource': 'Public Health England'}"
"{'Name': 'HIV late diagnosis (%) in people who inject drugs', 'DataSource': 'Public Health England'}"
"{'Name': 'Prompt ART initiation in people newly diagnosed with HIV (%)', 'DataSource': 'Public Health England'}"
"{'Name': 'Virological success in adults accessing HIV care (%)', 'DataSource': 'Public Health England'}"
"{'Name': 'Repeat HIV testing in MSM (%)', 'DataSource': 'Public Health England'}"
"{'Name': 'Deprivation score (IMD 2019)', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'IDACI - Income Deprivation Affecting Children Index', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'IDAOPI - Income Deprivation Affecting Older People Index', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'Cancer screening coverage - cervical cancer (aged 25 to 49 years old)', 'DataSource': 'NHS Digital (Open Exeter) / Public Health England'}"
"{'Name': 'Cancer screening coverage - cervical cancer (aged 50 to 64 years old)', 'DataSource': 'NHS Digital (Open Exeter) / Public Health England'}"
"{'Name': 'Disability-free life expectancy at birth', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Percentage of 5 year olds with experience of visually obvious dental decay', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of five-year-old children (Biennial publication - latest report 2019) https://www.gov.uk/government/collections/oral-health#surveys-and-intelligence:-children'}"
"{'Name': 'Rate of prescriptions for nicotine replacement products per 100,000 smokers', 'DataSource': 'ePact2 dataset - NHS Business Services Authority'}"
